Date,Open,High,Low,Close,Adj Close,Volume
2016-12-30,5.885417,5.885417,5.638750,5.638750,5.486556,62400
2017-01-03,5.708750,5.781667,5.583333,5.617500,5.465879,96000
2017-01-04,5.714583,5.714583,5.655417,5.655417,5.502773,112800
2017-01-05,5.627083,5.697083,5.566250,5.608333,5.456960,72000
2017-01-06,5.657083,5.687083,5.654167,5.674583,5.521421,64800
2017-01-09,5.719583,5.824583,5.719583,5.760417,5.604939,72000
2017-01-10,5.847917,5.847917,5.800833,5.812083,5.655210,55200
2017-01-11,5.857083,5.857083,5.809167,5.834167,5.676699,38400
2017-01-12,5.933333,5.933333,5.622500,5.761667,5.606156,67200
2017-01-13,5.840833,5.870000,5.815833,5.850000,5.692104,62400
2017-01-17,5.770833,5.794167,5.641667,5.656667,5.503991,45600
2017-01-18,5.732500,5.829167,5.668333,5.775833,5.619939,52800
2017-01-19,5.820833,5.887500,5.720833,5.755833,5.600480,63600
2017-01-20,5.800833,5.930000,5.800833,5.849167,5.691294,66000
2017-01-23,5.895000,5.895000,5.585000,5.680833,5.527503,103200
2017-01-24,5.735000,5.890000,5.735000,5.890000,5.731025,25200
2017-01-25,5.960833,6.076667,5.960833,6.076667,5.912654,136800
2017-01-26,6.135000,6.135000,5.973333,6.004167,5.842110,55200
2017-01-27,5.975000,6.155000,5.975000,6.132500,5.966979,78000
2017-01-30,6.147500,6.147500,5.969167,6.025833,5.863193,93600
2017-01-31,5.916667,5.916667,5.785000,5.854167,5.696159,76800
2017-02-01,5.957500,5.990000,5.930000,5.988333,5.826705,27600
2017-02-02,5.953333,5.982500,5.950000,5.971667,5.810487,14400
2017-02-03,6.041667,6.043333,5.999167,6.022500,5.859948,110400
2017-02-06,6.046667,6.046667,6.015833,6.030833,5.868055,26400
2017-02-07,6.083333,6.121667,6.044167,6.088333,5.924005,57600
2017-02-08,6.088333,6.153333,6.082500,6.083333,5.919139,38400
2017-02-09,6.083333,6.083333,6.000000,6.006667,5.844543,28800
2017-02-10,6.056667,6.056667,5.834167,5.950000,5.789405,70800
2017-02-13,6.031667,6.031667,5.973333,5.996667,5.834813,28800
2017-02-14,6.000000,6.000000,5.913333,5.985833,5.824271,54000
2017-02-15,5.950833,6.050833,5.950833,6.050833,5.887517,13200
2017-02-16,6.091667,6.100000,6.037500,6.100000,5.935358,66000
2017-02-17,6.083333,6.151667,6.083333,6.151667,5.985629,16800
2017-02-21,6.247500,6.324167,6.247500,6.324167,6.153473,93600
2017-02-22,6.346667,6.346667,6.250000,6.291667,6.121850,64800
2017-02-23,6.268333,6.268333,6.079167,6.135000,5.969412,72000
2017-02-24,5.983333,6.161667,5.925833,6.139167,5.973467,54000
2017-02-27,6.166667,6.236667,6.166667,6.200000,6.032657,19200
2017-02-28,6.187500,6.191667,6.083333,6.085833,5.921572,49200
2017-03-01,6.180833,6.265833,6.125000,6.265833,6.096714,56400
2017-03-02,6.312500,6.312500,6.170000,6.170000,6.003467,34800
2017-03-03,6.152500,6.196667,6.118333,6.184167,6.017251,37200
2017-03-06,6.194167,6.194167,6.059167,6.121667,5.956439,27600
2017-03-07,6.205000,6.250833,6.190000,6.233333,6.065091,22800
2017-03-08,6.271667,6.312500,6.236667,6.236667,6.068335,19200
2017-03-09,6.225000,6.269167,6.225000,6.255000,6.086174,57600
2017-03-10,6.333333,6.436667,6.333333,6.412500,6.239422,116400
2017-03-13,6.412500,6.440000,6.393333,6.407500,6.234556,36000
2017-03-14,6.404167,6.406667,6.282500,6.367500,6.195637,81600
2017-03-15,6.508333,6.508333,6.310833,6.373333,6.201313,30000
2017-03-16,6.460833,6.500000,6.410000,6.410833,6.237799,24000
2017-03-17,6.471667,6.471667,6.431667,6.470833,6.296180,15600
2017-03-20,6.546667,6.595833,6.534167,6.534167,6.357805,54000
2017-03-21,6.620000,6.620000,6.294167,6.294167,6.124283,70800
2017-03-22,6.279167,6.378333,6.225833,6.378333,6.215394,55200
2017-03-23,6.370833,6.390833,6.356667,6.356667,6.194281,12000
2017-03-24,6.479167,6.574167,6.044167,6.425833,6.261680,36000
2017-03-27,6.415000,6.450000,6.265000,6.446667,6.281982,30000
2017-03-28,6.487500,6.528333,6.465000,6.494167,6.328269,27600
2017-03-29,6.521667,6.521667,6.417500,6.470833,6.305530,15600
2017-03-30,6.543333,6.563333,6.533333,6.537500,6.370495,37200
2017-03-31,6.552500,6.585833,6.540000,6.575833,6.407847,325200
2017-04-03,6.546667,6.580000,6.418333,6.459167,6.294163,70800
2017-04-04,6.441667,6.470833,6.360000,6.391667,6.228386,254400
2017-04-05,6.460833,6.514167,6.348333,6.348333,6.186160,27600
2017-04-06,6.320833,6.334167,6.260833,6.325000,6.163422,21600
2017-04-07,6.316667,6.435000,6.316667,6.375000,6.212146,28800
2017-04-10,6.375000,6.391667,6.250000,6.297500,6.136625,76800
2017-04-11,6.253333,6.253333,6.075000,6.187500,6.029435,151200
2017-04-12,6.204167,6.204167,5.965833,6.005000,5.851598,180000
2017-04-13,5.980833,6.081667,5.958333,6.081667,5.926306,32400
2017-04-17,6.003333,6.032500,5.883333,6.032500,5.878394,123600
2017-04-18,5.979167,6.083333,5.979167,6.083333,5.927929,30000
2017-04-19,6.163333,6.237500,6.163333,6.186667,6.028624,55200
2017-04-20,6.245000,6.331667,6.216667,6.326667,6.165047,66000
2017-04-21,6.310000,6.314167,6.239167,6.295833,6.135001,30000
2017-04-24,6.499167,6.501667,6.424167,6.480000,6.314462,56400
2017-04-25,6.541667,6.593333,6.520833,6.590833,6.422464,73200
2017-04-26,6.583333,6.587500,6.516667,6.516667,6.350194,80400
2017-04-27,6.596667,6.663333,6.596667,6.659167,6.489053,22800
2017-04-28,6.632500,6.632500,6.350833,6.415833,6.251936,141600
2017-05-01,6.430833,6.486667,6.382500,6.486667,6.320960,49200
2017-05-02,6.449167,6.487500,6.430000,6.433333,6.268989,19200
2017-05-03,6.419167,6.556667,6.419167,6.536667,6.369683,75600
2017-05-04,6.520000,6.582500,6.483333,6.516667,6.350194,37200
2017-05-05,6.575833,6.575833,6.513333,6.541667,6.374554,32400
2017-05-08,6.582500,6.582500,6.497500,6.538333,6.371306,15600
2017-05-09,6.602500,6.633333,6.602500,6.620000,6.450888,15600
2017-05-10,6.693333,6.836667,6.693333,6.806667,6.632784,176400
2017-05-11,6.830833,6.905833,6.700000,6.871667,6.696126,32400
2017-05-12,6.913333,6.913333,6.860833,6.908333,6.731854,19200
2017-05-15,6.956667,7.145833,6.956667,7.083333,6.902384,75600
2017-05-16,7.174167,7.268333,7.171667,7.268333,7.082657,13200
2017-05-17,7.108333,7.166667,6.751667,6.780000,6.606800,152400
2017-05-18,6.712500,6.960833,6.645000,6.950000,6.772456,56400
2017-05-19,7.026667,7.166667,7.026667,7.089167,6.908068,181200
2017-05-22,7.140000,7.295000,7.140000,7.295000,7.108644,93600
2017-05-23,7.334167,7.334167,7.161667,7.206667,7.022567,96000
2017-05-24,7.306667,7.312500,7.257500,7.306667,7.120014,82800
2017-05-25,7.315000,7.403333,7.253333,7.395833,7.206901,129600
2017-05-26,7.313333,7.460833,7.313333,7.460833,7.270239,22800
2017-05-30,7.502500,7.571667,7.481667,7.509167,7.317339,187200
2017-05-31,7.657500,7.657500,7.443333,7.481667,7.290542,90000
2017-06-01,7.577500,7.577500,7.414167,7.482500,7.291354,112800
2017-06-02,7.538333,7.691667,7.538333,7.685833,7.489492,70800
2017-06-05,7.743333,7.800833,7.685833,7.734167,7.536592,105600
2017-06-06,7.675000,7.868333,7.582500,7.748333,7.550396,134400
2017-06-07,7.861667,7.891667,7.780000,7.848333,7.647840,134400
2017-06-08,7.972500,8.115000,7.865833,8.115000,7.907697,90000
2017-06-09,8.285833,8.285833,7.188333,7.388333,7.199593,477600
2017-06-12,7.240000,7.415833,7.005000,7.350000,7.162238,266400
2017-06-13,7.470833,7.591667,7.391667,7.462500,7.271865,214800
2017-06-14,7.500000,7.620833,7.250000,7.272500,7.086718,79200
2017-06-15,7.139167,7.227500,7.129167,7.225000,7.040431,80400
2017-06-16,7.305000,7.305000,7.127500,7.169167,6.986025,115200
2017-06-19,7.372500,7.468333,7.365833,7.468333,7.277549,58800
2017-06-20,7.509167,7.509167,7.216667,7.216667,7.032311,70800
2017-06-21,7.225000,7.360000,7.225000,7.350000,7.169110,34800
2017-06-22,7.396667,7.396667,7.255833,7.306667,7.126843,32400
2017-06-23,7.225000,7.393333,7.225000,7.314167,7.134158,75600
2017-06-26,7.420000,7.420000,7.124167,7.185833,7.008983,45600
2017-06-27,7.041667,7.083333,6.795000,6.795833,6.628581,103200
2017-06-28,6.833333,7.074167,6.810000,7.067500,6.893562,48000
2017-06-29,6.898333,6.908333,6.566667,6.718333,6.552989,141600
2017-06-30,6.749167,6.825000,6.658333,6.666667,6.502594,115200
2017-07-03,6.783333,6.783333,6.430000,6.430000,6.271751,120000
2017-07-05,6.520000,6.765833,6.520000,6.755833,6.589566,378000
2017-07-06,6.578333,6.750000,6.556667,6.660000,6.496092,30000
2017-07-07,6.708333,6.920833,6.708333,6.880000,6.710677,98400
2017-07-10,6.952500,7.055000,6.862500,7.042500,6.869177,82800
2017-07-11,7.017500,7.166667,7.017500,7.148333,6.972406,74400
2017-07-12,7.257500,7.401667,7.242500,7.394167,7.212190,93600
2017-07-13,7.437500,7.487500,7.295833,7.345000,7.164233,109200
2017-07-14,7.416667,7.545833,7.416667,7.530833,7.345492,124800
2017-07-17,7.533333,7.536667,7.438333,7.497500,7.312979,219600
2017-07-18,7.480000,7.489167,7.383333,7.489167,7.304853,58800
2017-07-19,7.570833,7.664167,7.559167,7.664167,7.475545,90000
2017-07-20,7.694167,7.694167,7.505000,7.591667,7.404830,82800
2017-07-21,7.548333,7.568333,7.486667,7.566667,7.380445,40800
2017-07-24,7.533333,7.533333,7.457500,7.479167,7.295098,44400
2017-07-25,7.410833,7.489167,7.370833,7.489167,7.304853,34800
2017-07-26,7.677500,7.692500,7.541667,7.646667,7.458476,37200
2017-07-27,7.710833,7.710833,7.227500,7.391667,7.209752,129600
2017-07-28,7.260833,7.430000,7.260833,7.360833,7.179677,49200
2017-07-31,7.454167,7.454167,7.248333,7.292500,7.113025,43200
2017-08-01,7.339167,7.385833,7.315000,7.372500,7.191057,18000
2017-08-02,7.510833,7.549167,7.251667,7.386667,7.204875,30000
2017-08-03,7.273333,7.341667,7.273333,7.330000,7.149602,16800
2017-08-04,7.354167,7.412500,7.280833,7.288333,7.108962,44400
2017-08-07,7.386667,7.535833,7.375833,7.535833,7.350369,50400
2017-08-08,7.555000,7.633333,7.473333,7.490000,7.305664,56400
2017-08-09,7.344167,7.462500,7.334167,7.462500,7.278841,44400
2017-08-10,7.399167,7.399167,7.093333,7.093333,6.918760,76800
2017-08-11,7.046667,7.155000,6.937500,7.100833,6.926075,67200
2017-08-14,7.170000,7.480000,7.170000,7.480000,7.295910,102000
2017-08-15,7.579167,7.579167,7.406667,7.485000,7.300787,94800
2017-08-16,7.500000,7.541667,7.462500,7.483333,7.299162,49200
2017-08-17,7.416667,7.416667,7.113333,7.113333,6.938267,22800
2017-08-18,7.236667,7.236667,7.086667,7.192500,7.015487,54000
2017-08-21,7.161667,7.182500,6.981667,7.060000,6.886249,160800
2017-08-22,7.159167,7.293333,7.159167,7.293333,7.113837,52800
2017-08-23,7.294167,7.348333,7.197500,7.348333,7.167484,56400
2017-08-24,7.315000,7.344167,7.228333,7.308333,7.128468,54000
2017-08-25,7.336667,7.336667,7.163333,7.171667,6.995166,66000
2017-08-28,7.189167,7.200833,7.164167,7.200833,7.023614,32400
2017-08-29,7.054167,7.237500,7.054167,7.230833,7.052876,31200
2017-08-30,7.328333,7.456667,7.320000,7.444167,7.260959,102000
2017-08-31,7.500000,7.593333,7.500000,7.585000,7.398326,82800
2017-09-01,7.640833,7.717500,7.629167,7.635833,7.447908,70800
2017-09-05,7.525000,7.580000,7.333333,7.393333,7.211377,128400
2017-09-06,7.479167,7.529167,7.417500,7.493333,7.308916,62400
2017-09-07,7.546667,7.546667,7.464167,7.485833,7.301600,54000
2017-09-08,7.416667,7.416667,7.290000,7.290000,7.110587,30000
2017-09-11,7.403333,7.616667,7.403333,7.579167,7.392637,61200
2017-09-12,7.643333,7.703333,7.625000,7.635833,7.447908,51600
2017-09-13,7.667500,7.721667,7.650833,7.704167,7.514560,48000
2017-09-14,7.721667,7.846667,7.716667,7.792500,7.600719,46800
2017-09-15,7.916667,8.075000,7.916667,8.045000,7.847005,82800
2017-09-18,8.136667,8.381667,8.136667,8.266667,8.063216,98400
2017-09-19,8.285000,8.367500,8.285000,8.314167,8.109548,42000
2017-09-20,8.405000,8.405000,7.925000,8.110833,7.911220,82800
2017-09-21,8.109167,8.109167,7.925000,8.026667,7.829123,45600
2017-09-22,7.939167,8.113333,7.939167,8.113333,7.913657,38400
2017-09-25,8.101667,8.101667,7.757500,7.821667,7.629169,144000
2017-09-26,7.918333,7.989167,7.825833,7.839167,7.646239,69600
2017-09-27,7.972500,8.175000,7.972500,8.168333,7.967302,109200
2017-09-28,8.113333,8.308333,8.113333,8.308333,8.103857,49200
2017-09-29,8.335000,8.465833,8.307500,8.465833,8.257480,102000
2017-10-02,8.500000,8.634167,8.500000,8.577500,8.366400,138000
2017-10-03,8.584167,8.632500,8.583333,8.625000,8.412732,33600
2017-10-04,8.565833,8.636667,8.521667,8.636667,8.424112,230400
2017-10-05,8.749167,8.749167,8.617500,8.695833,8.481822,34800
2017-10-06,8.699167,8.795000,8.683333,8.780000,8.563915,42000
2017-10-09,8.768333,8.935833,8.768333,8.933333,8.713474,39600
2017-10-10,9.055833,9.055833,8.858333,9.033333,8.811016,62400
2017-10-11,9.011667,9.235000,8.991667,9.108333,8.884169,98400
2017-10-12,9.150000,9.150000,9.037500,9.037500,8.815081,73200
2017-10-13,9.070000,9.187500,9.070000,9.158333,8.932938,50400
2017-10-16,9.240000,9.266667,9.135000,9.255833,9.028038,124800
2017-10-17,9.166667,9.235000,9.152500,9.218333,8.991464,48000
2017-10-18,9.248333,9.300833,9.057500,9.299167,9.070305,92400
2017-10-19,9.166667,9.252500,8.981667,9.250833,9.023160,49200
2017-10-20,9.372500,9.427500,9.330833,9.330833,9.101192,48000
2017-10-23,9.430833,9.574167,9.400000,9.472500,9.239373,110400
2017-10-24,9.555833,9.616667,9.499167,9.610833,9.374303,88800
2017-10-25,9.564167,9.574167,9.218333,9.369167,9.138583,178800
2017-10-26,9.416667,9.525833,9.382500,9.497500,9.263759,114000
2017-10-27,9.769167,10.098333,9.677500,10.076667,9.828671,147600
2017-10-30,9.769167,10.108333,9.769167,10.108333,9.859559,141600
2017-10-31,10.231667,10.415000,10.204167,10.357500,10.102593,165600
2017-11-01,10.481667,10.510000,10.191667,10.390000,10.134293,177600
2017-11-02,10.370833,10.485000,10.325000,10.485000,10.226954,61200
2017-11-03,10.673333,10.921667,10.431667,10.875833,10.608169,1418400
2017-11-06,11.129167,11.178333,10.875833,11.135000,10.860957,632400
2017-11-07,11.157500,11.175833,10.999167,11.096667,10.823567,276000
2017-11-08,11.157500,11.199167,11.041667,11.151667,10.877213,302400
2017-11-09,11.019167,11.083333,10.500000,10.740833,10.476492,645600
2017-11-10,10.820833,10.927500,10.754167,10.927500,10.658566,166800
2017-11-13,10.849167,10.980833,10.810833,10.966667,10.696768,229200
2017-11-14,10.966667,10.966667,10.759167,10.936667,10.667508,170400
2017-11-15,10.831667,10.835000,10.566667,10.721667,10.457797,176400
2017-11-16,10.865000,11.166667,10.865000,11.077500,10.804873,222000
2017-11-17,11.164167,11.166667,10.865000,10.880833,10.613045,224400
2017-11-20,10.996667,11.202500,10.996667,11.150000,10.875589,219600
2017-11-21,11.327500,11.380000,11.204167,11.357500,11.077982,154800
2017-11-22,11.465000,11.465000,11.184167,11.221667,10.945493,256800
2017-11-24,11.300000,11.400000,11.300000,11.394167,11.113745,55200
2017-11-27,11.250000,11.270833,11.129167,11.175833,10.900786,175200
2017-11-28,11.248333,11.248333,11.041667,11.145833,10.871523,208800
2017-11-29,11.107500,11.107500,10.048333,10.263333,10.010743,621600
2017-11-30,10.406667,10.585833,10.321667,10.427500,10.170870,194400
2017-12-01,10.300833,10.300833,9.685833,10.210833,9.959536,363600
2017-12-04,10.349167,10.375000,9.598333,9.711667,9.472653,578400
2017-12-05,9.621667,10.026667,9.416667,9.681667,9.443394,172800
2017-12-06,9.567500,9.762500,9.460000,9.751667,9.511670,176400
2017-12-07,9.876667,9.962500,9.782500,9.896667,9.653101,97200
2017-12-08,10.115000,10.132500,9.811667,9.815833,9.574256,169200
2017-12-11,9.837500,9.953333,9.832500,9.910000,9.666105,78000
2017-12-12,9.942500,9.942500,9.734167,9.738333,9.498665,79200
2017-12-13,9.776667,9.847500,9.741667,9.741667,9.501915,70800
2017-12-14,9.876667,9.883333,9.690833,9.761667,9.521423,290400
2017-12-15,9.831667,10.165833,9.773333,10.098333,9.849804,258000
2017-12-18,10.303333,10.620000,10.282500,10.619167,10.357820,210000
2017-12-19,10.560000,10.623333,10.452500,10.600833,10.339936,123600
2017-12-20,10.799167,10.833333,10.575000,10.732500,10.468365,112800
2017-12-21,10.804167,10.804167,10.477500,10.500833,10.242397,183600
2017-12-22,10.388333,10.478333,10.332500,10.478333,10.220452,60000
2017-12-26,10.328333,10.328333,10.157500,10.278333,10.041185,73200
2017-12-27,10.312500,10.427500,10.312500,10.342500,10.103873,91200
2017-12-28,10.395833,10.407500,10.351667,10.353333,10.114458,36000
2017-12-29,10.346667,10.346667,10.199167,10.205833,9.970359,112800
2018-01-02,10.383333,10.691667,10.253333,10.689167,10.442541,181200
2018-01-03,10.706667,10.957500,10.690833,10.957500,10.704683,199200
2018-01-04,11.053333,11.053333,10.772500,10.989167,10.735619,116400
2018-01-05,11.076667,11.157500,10.980000,11.071667,10.816215,171600
2018-01-08,11.140833,11.354167,11.073333,11.285000,11.024627,337200
2018-01-09,11.314167,11.314167,10.997500,11.007500,10.753528,206400
2018-01-10,10.833333,10.853333,10.533333,10.710000,10.462894,344400
2018-01-11,10.748333,10.862500,10.748333,10.859167,10.608620,67200
2018-01-12,10.748333,10.996667,10.748333,10.900833,10.649321,96000
2018-01-16,11.007500,11.208333,10.900833,10.993333,10.739687,145200
2018-01-17,11.108333,11.600000,11.108333,11.583333,11.316076,180000
2018-01-18,11.585833,11.691667,11.495833,11.614167,11.346200,128400
2018-01-19,11.767500,11.767500,11.529167,11.653333,11.384461,151200
2018-01-22,11.653333,11.859167,11.629167,11.859167,11.585546,104400
2018-01-23,11.919167,12.068333,11.891667,12.065000,11.786629,190800
2018-01-24,11.896667,11.896667,11.325833,11.523333,11.257461,421200
2018-01-25,11.775000,11.775000,11.191667,11.191667,10.933445,289200
2018-01-26,11.555833,12.085833,11.555833,12.081667,11.802914,333600
2018-01-29,11.956667,12.135000,11.868333,12.085833,11.806980,234000
2018-01-30,11.735833,11.788333,11.500000,11.529167,11.263162,247200
2018-01-31,11.745000,11.820000,11.569167,11.655000,11.386091,176400
2018-02-01,11.535833,11.762500,11.374167,11.388333,11.125576,241200
2018-02-02,11.289167,11.289167,10.777500,10.790833,10.541862,565200
2018-02-05,10.500000,10.961667,9.719167,9.719167,9.494922,855600
2018-02-06,9.420000,10.498333,9.359167,10.496667,10.254482,558000
2018-02-07,10.408333,10.690833,10.314167,10.325000,10.086777,240000
2018-02-08,10.298333,10.298333,9.299167,9.299167,9.084611,420000
2018-02-09,9.727500,9.980000,9.092500,9.890000,9.661813,375600
2018-02-12,10.200833,10.365000,10.058333,10.240833,10.004553,255600
2018-02-13,10.248333,10.324167,10.094167,10.263333,10.026532,144000
2018-02-14,10.163333,10.770833,10.163333,10.753333,10.505227,216000
2018-02-15,10.916667,11.015000,10.510833,11.015000,10.760857,211200
2018-02-16,11.000000,11.217500,10.925000,10.925000,10.672932,237600
2018-02-20,11.098333,11.464167,11.098333,11.151667,10.894368,220800
2018-02-21,11.451667,11.451667,11.046667,11.046667,10.791792,69600
2018-02-22,11.281667,11.281667,10.890000,10.963333,10.710380,105600
2018-02-23,11.242500,11.468333,11.195000,11.468333,11.203730,242400
2018-02-26,11.583333,11.994167,11.583333,11.994167,11.717432,180000
2018-02-27,12.000000,12.351667,11.974167,12.051667,11.773603,219600
2018-02-28,12.183333,12.183333,11.749167,11.749167,11.478086,85200
2018-03-01,11.734167,11.750833,11.010833,11.242500,10.983109,400800
2018-03-02,10.945000,11.714167,10.916667,11.696667,11.426795,157200
2018-03-05,11.526667,11.915000,11.441667,11.868333,11.594501,170400
2018-03-06,12.044167,12.298333,12.018333,12.253333,11.970618,199200
2018-03-07,11.971667,12.325833,11.939167,12.300833,12.017024,253200
2018-03-08,12.405000,12.472500,12.207500,12.250833,11.968173,82800
2018-03-09,12.468333,12.801667,12.445000,12.791667,12.496531,224400
2018-03-12,13.055833,13.162500,12.875000,13.060000,12.758674,258000
2018-03-13,13.243333,13.526667,12.628333,12.754167,12.459897,278400
2018-03-14,12.909167,12.909167,12.500000,12.690000,12.397210,122400
2018-03-15,12.719167,12.901667,12.602500,12.681667,12.389069,94800
2018-03-16,12.706667,12.805833,12.694167,12.751667,12.457455,85200
2018-03-19,12.520833,12.520833,11.840000,12.162500,11.881881,290400
2018-03-20,12.316667,12.465000,12.270000,12.431667,12.144836,116400
2018-03-21,12.320000,12.619167,12.320000,12.455833,12.182492,104400
2018-03-22,12.077500,12.307500,11.823333,11.823333,11.563871,122400
2018-03-23,11.782500,11.790833,11.011667,11.011667,10.770017,218400
2018-03-26,11.491667,12.041667,11.296667,12.038333,11.774153,235200
2018-03-27,12.267500,12.267500,10.912500,11.099167,10.855597,238800
2018-03-28,10.976667,11.127500,10.521667,10.616667,10.383685,240000
2018-03-29,10.773333,11.316667,10.675000,11.203333,10.957477,207600
2018-04-02,11.055833,11.055833,9.989167,10.262500,10.037291,902400
2018-04-03,10.467500,10.690000,10.291667,10.615000,10.382056,170400
2018-04-04,10.022500,10.942500,10.000000,10.890000,10.651022,152400
2018-04-05,10.990000,11.023333,10.668333,10.668333,10.434217,80400
2018-04-06,10.374167,10.521667,9.920000,10.075000,9.853905,194400
2018-04-09,10.245833,10.731667,10.163333,10.180000,9.956601,136800
2018-04-10,10.733333,10.973333,10.552500,10.863333,10.624937,208800
2018-04-11,10.750000,10.969167,10.750000,10.834167,10.596412,75600
2018-04-12,11.006667,11.413333,11.006667,11.331667,11.082995,380400
2018-04-13,11.583333,11.583333,11.124167,11.191667,10.946066,93600
2018-04-16,11.189167,11.276667,11.174167,11.235000,10.988449,60000
2018-04-17,11.594167,11.748333,11.490000,11.698333,11.441614,111600
2018-04-18,11.609167,11.696667,11.360833,11.588333,11.334029,104400
2018-04-19,11.131667,11.131667,10.569167,10.657500,10.423622,237600
2018-04-20,10.593333,10.671667,10.315833,10.410000,10.181553,176400
2018-04-23,10.579167,10.579167,10.060833,10.085833,9.864501,87600
2018-04-24,10.220833,10.524167,9.817500,9.951667,9.733279,241200
2018-04-25,9.972500,10.102500,9.631667,9.870000,9.653404,116400
2018-04-26,10.261667,10.420833,10.186667,10.407500,10.179109,108000
2018-04-27,10.744167,10.744167,10.210833,10.319167,10.092715,166800
2018-04-30,10.302500,10.418333,9.950000,10.050833,9.830269,116400
2018-05-01,10.010000,10.405833,10.010000,10.400833,10.172585,510000
2018-05-02,10.475833,10.475833,10.186667,10.226667,10.002245,105600
2018-05-03,9.987500,10.383333,9.910833,10.308333,10.082120,126000
2018-05-04,10.149167,10.830833,10.149167,10.823333,10.585815,636000
2018-05-07,10.850833,11.168333,10.850833,11.100000,10.856411,360000
2018-05-08,11.163333,11.216667,11.024167,11.216667,10.970520,175200
2018-05-09,11.222500,11.573333,11.222500,11.573333,11.319357,214800
2018-05-10,11.680833,12.007500,11.680833,12.007500,11.743997,279600
2018-05-11,11.839167,12.045000,11.766667,11.806667,11.547572,84000
2018-05-14,12.106667,12.191667,12.045000,12.045000,11.780674,176400
2018-05-15,11.923333,11.935000,11.550000,11.656667,11.400862,146400
2018-05-16,11.818333,12.027500,11.799167,11.971667,11.708950,104400
2018-05-17,12.027500,12.166667,11.778333,11.938333,11.676347,132000
2018-05-18,11.731667,11.739167,11.499167,11.555833,11.302242,109200
2018-05-21,11.846667,12.027500,11.650833,11.780000,11.521487,145200
2018-05-22,11.977500,12.085833,11.810000,11.887500,11.626630,114000
2018-05-23,11.630833,12.120000,11.630833,12.114167,11.848323,103200
2018-05-24,12.227500,12.237500,11.950000,12.177500,11.910265,185600
2018-05-25,12.177500,12.435000,12.177500,12.420000,12.147445,142000
2018-05-29,12.245000,12.547500,12.205000,12.355000,12.083871,116400
2018-05-30,12.507500,12.692500,12.460000,12.517500,12.242805,79200
2018-05-31,12.462500,12.550000,12.277500,12.292500,12.022741,113600
2018-06-01,12.440000,12.872500,12.440000,12.872500,12.590015,180000
2018-06-04,12.942500,13.070000,12.847500,13.042500,12.756284,164800
2018-06-05,13.195000,13.200000,12.992500,13.125000,12.836973,92800
2018-06-06,13.130000,13.292500,13.017500,13.292500,13.000796,116800
2018-06-07,13.305000,13.305000,12.867500,13.047500,12.761173,110800
2018-06-08,12.782500,12.850000,12.657500,12.817500,12.536222,73200
2018-06-11,12.772500,12.857500,12.630000,12.717500,12.438416,83200
2018-06-12,12.795000,12.825000,12.615000,12.805000,12.523996,86400
2018-06-13,12.890000,13.047500,12.755000,12.757500,12.477538,113600
2018-06-14,12.835000,13.072500,12.810000,12.935000,12.651142,76800
2018-06-15,12.750000,12.920000,12.685000,12.880000,12.597350,84000
2018-06-18,12.630000,12.630000,12.282500,12.500000,12.225689,357600
2018-06-19,12.125000,12.307500,11.920000,12.307500,12.037413,224400
2018-06-20,12.325000,12.515000,12.305000,12.422500,12.158780,85600
2018-06-21,12.622500,12.670000,12.072500,12.087500,11.830894,163200
2018-06-22,12.202500,12.202500,11.875000,11.875000,11.622904,43600
2018-06-25,11.525000,11.525000,10.832500,11.115000,10.879039,230800
2018-06-26,11.167500,11.250000,11.100000,11.137500,10.901061,78400
2018-06-27,11.232500,11.262500,10.592500,10.592500,10.367631,87200
2018-06-28,10.555000,10.812500,10.547500,10.790000,10.560938,86800
2018-06-29,10.957500,11.015000,10.825000,10.827500,10.597643,101200
2018-07-02,10.565000,10.985000,10.462500,10.985000,10.751799,121600
2018-07-03,11.097500,11.112500,10.567500,10.567500,10.343163,49600
2018-07-05,10.730000,11.135000,10.730000,11.127500,10.891272,90800
2018-07-06,11.200000,11.442500,11.035000,11.402500,11.160436,123200
2018-07-09,11.565000,11.565000,11.280000,11.550000,11.304803,101200
2018-07-10,11.600000,11.840000,11.587500,11.797500,11.547049,119200
2018-07-11,11.425000,11.547500,11.240000,11.240000,11.001384,98800
2018-07-12,11.122500,11.405000,11.030000,11.375000,11.133518,201200
2018-07-13,11.355000,11.397500,11.227500,11.265000,11.025854,113600
2018-07-16,11.232500,11.345000,11.195000,11.205000,10.967127,40000
2018-07-17,10.972500,11.475000,10.947500,11.470000,11.226502,60000
2018-07-18,11.470000,11.557500,11.420000,11.537500,11.292570,82400
2018-07-19,11.422500,11.527500,11.310000,11.475000,11.231397,51200
2018-07-20,11.440000,11.450000,11.355000,11.365000,11.123731,29600
2018-07-23,11.150000,11.435000,10.977500,11.400000,11.157987,79600
2018-07-24,11.532500,11.720000,11.225000,11.245000,11.006279,81600
2018-07-25,11.292500,11.387500,10.957500,11.387500,11.145754,94000
2018-07-26,11.442500,11.750000,11.442500,11.682500,11.434491,74000
2018-07-27,11.552500,11.552500,11.110000,11.202500,10.964683,63600
2018-07-30,11.210000,11.210000,10.872500,10.975000,10.742010,115200
2018-07-31,11.115000,11.340000,11.115000,11.142500,10.905955,150400
2018-08-01,11.197500,11.277500,11.122500,11.122500,10.886380,58000
